polling_unit_code,state_name,lga_name,ward_name,unit_name,doc_id,slug,image_file,registered_num,accredited_num,accredit_mark,APC,PDP,LP,NNPP,total_use,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
36/09/01/017,ZAMFARA,MARADUN,BIRNIN KAYA / DOSARA,DANBAZA II/DANBAZA  DISPENSARY,25011805,36_09_01_017_crop,36_09_01_017_25011805.gif,106.0,85.0,85.0,49.0,25.0,0.0,7.0,81.0,,,,
36/14/08/023,ZAMFARA,ZURMI,KUTURU/MAYASA,KUTURU II/MPS,25012450,36_14_08_023_crop,36_14_08_023_25012450.gif,386.0,100.0,100.0,50.0,45.0,0.0,0.0,96.0,0.0,1.0,1.0,1
37/06/07/044,FCT,MUNICIPAL,GUI,NWAREGE VILLAGE,25014653,37_06_07_044_crop,37_06_07_044_25014653.gif,57.0,41.0,41.0,2.0,4.0,34.0,0.0,41.0,,,,
37/06/01/074,FCT,MUNICIPAL,CITY CENTRE,"2.OPEN SPACE BY AREA 1 ROUND ABOUT,AREA 1",25014507,37_06_01_074_crop,37_06_01_074_25014507.gif,66.0,39.0,39.0,12.0,8.0,15.0,2.0,,,,,
37/01/10/004,FCT,ABAJI,GAWU,MAWOGI/MAWOGI PRIMARY SCHOOL I,25015877,37_01_10_004_crop,37_01_10_004_25015877.gif,750.0,131.0,131.0,108.0,18.0,5.0,0.0,131.0,,,,
37/02/09/040,FCT,BWARI,KUBWA,NYSC CAMP PREMISES OPEN SPACE,25016103,37_02_09_040_crop,37_02_09_040_25016103.gif,750.0,416.0,416.0,21.0,5.0,384.0,0.0,412.0,,,,
37/04/08/004,FCT,KUJE,GUDUN KARYA,AFFA/PRIMARY SCHOOL,25016578,37_04_08_004_crop,37_04_08_004_25016578.gif,887.0,174.0,174.0,28.0,121.0,21.0,0.0,171.0,0.0,1.0,1.0,0
37/03/04/017,FCT,GWAGWALADA,IBWA,DUKWA/DUKWA PRIMARY SCHOOL. V,25017153,37_03_04_017_crop,37_03_04_017_25017153.gif,445.0,165.0,165.0,63.0,28.0,47.0,0.0,142.0,,,,
37/06/10/079,FCT,MUNICIPAL,KARU,HENRY CHUKWUEDO STREET HAYATUL ISLAMIC SCHOOL F.H.A. KARU,25015601,37_06_10_079_crop,37_06_10_079_25015601.gif,483.0,170.0,170.0,23.0,7.0,121.0,2.0,165.0,,,,
37/04/09/006,FCT,KUJE,KUJEKWA,GBANBO PRI SCHOOL,25016772,37_04_09_006_crop,37_04_09_006_25016772.gif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
37/02/01/026,FCT,BWARI,BWARI CENTRAL,AREA 1 OPP. CATHOLIC HOSPITAL BWARI II,25015983,37_02_01_026_crop,37_02_01_026_25015983.gif,66.0,47.0,47.0,1.0,4.0,42.0,0.0,47.0,,,,
37/02/09/010,FCT,BWARI,KUBWA,DAIDAI SABO/SABON  DAIDAI VILLAGE,25016137,37_02_09_010_crop,37_02_09_010_25016137.gif,1711.0,481.0,481.0,68.0,43.0,351.0,7.0,475.0,1.0,1.0,1.0,0
37/06/11/029,FCT,MUNICIPAL,NYANYA,AREA A III / BY SECOND ROAD JUNCTION,25015637,37_06_11_029_crop,37_06_11_029_25015637.gif,447.0,156.0,156.0,21.0,7.0,116.0,0.0,149.0,,,,
37/06/04/054,FCT,MUNICIPAL,WUSE,BECHAR STREET JUNC. OPP. PRI. SCH.,25015219,37_06_04_054_crop,37_06_04_054_25015219.gif,457.0,107.0,107.0,33.0,22.0,47.0,5.0,107.0,,,,
37/06/01/138,FCT,MUNICIPAL,CITY CENTRE,3.INFRONT OF ARMY COMMAND AND NAOWA HOSPITAL III,25014480,37_06_01_138_crop,37_06_01_138_25014480.gif,80.0,35.0,35.0,24.0,4.0,102.0,0.0,132.0,,,,
31/06/06/012,PLATEAU,JOS SOUTH,KURU 'A',KUNTE,24978819,31_06_06_012_crop,31_06_06_012_24978819.gif,425.0,277.0,277.0,14.0,34.0,226.0,2.0,277.0,,,,
04/20/09/002,ANAMBRA,ORUMBA  SOUTH,UMUCHUKWU,"ARUIKPA SQUARE, UMUCHUKWU",24828344,04_20_09_002_crop,04_20_09_002_24828344.gif,215.0,86.0,86.0,0.0,0.0,81.0,0.0,85.0,,,,
20/04/12/009,KATSINA,BAURE,AGALA,MAKANWACI - CIKIN GARI,24915186,20_04_12_009_crop,20_04_12_009_24915186.gif,440.0,125.0,125.0,24.0,101.0,0.0,2.0,125.0,0.0,0.0,1.0,0
18/15/05/014,KADUNA,KUBAU,DAMAU,LEREN DUTSE/ PRI. SCH.,24896160,18_15_05_014_crop,18_15_05_014_24896160.gif,923.0,278.0,278.0,153.0,39.0,1.0,84.0,277.0,,,,
06/07/13/002,BAYELSA,SOUTHERN IJAW,EAST BOMO II,IBUBU POLO OPEN SPACE,24840740,06_07_13_002_crop,06_07_13_002_24840740.gif,352.0,85.0,85.0,52.0,19.0,9.0,0.0,80.0,,,,
10/19/04/010,DELTA,UGHELLI NORTH,OROGUN   II,"OFUOMA/OGBE/IKIE CENTRE/ARAGBA POSTAL AGENCY, ARAGBA",24860876,10_19_04_010_crop,10_19_04_010_24860876.gif,725.0,112.0,112.0,0.0,3.0,30.0,1.0,30.0,,,,
05/15/04/003,BAUCHI,NINGI,JANGU,"ARI  I,  DISTRICT OFFICE",24836477,05_15_04_003_crop,05_15_04_003_24836477.gif,748.0,311.0,311.0,127.0,159.0,0.0,20.0,307.0,,,,
20/32/03/009,KATSINA,SAFANA,RUNKA 'A',RUNKA UNG. GAMBO ZAMFARAWA,24915092,20_32_03_009_crop,20_32_03_009_24915092.gif,1354.0,255.0,255.0,156.0,76.0,0.0,23.0,255.0,,,,
32/23/08/005,RIVERS,TAI,OYIGBO WEST,SIME OPEN SPACE,24987187,32_23_08_005_crop,32_23_08_005_24987187.gif,939.0,0.0,0.0,171.0,3.0,2.0,0.0,178.0,,,,
18/02/11/029,KADUNA,CHIKUN,UNG. YELWA,MADAKI STREET U/YELWA,24897319,18_02_11_029_crop,18_02_11_029_24897319.gif,351.0,246.0,246.0,1.0,36.0,195.0,2.0,241.0,,,,
18/16/06/019,KADUNA,KUDAN,DOKA,TASHAR KANAWA II/ K/G MALLAM DAHIRU,24900361,18_16_06_019_crop,18_16_06_019_24900361.gif,364.0,123.0,123.0,26.0,61.0,1.0,32.0,,1.0,1.0,1.0,0
26/01/02/014,NIGER,AGAIE,BOKU,SHABA ISAH PRIMARY SCHOOL,24949501,26_01_02_014_crop,26_01_02_014_24949501.gif,128.0,100.0,100.0,55.0,38.0,0.0,1.0,95.0,1.0,1.0,1.0,0
20/08/02/013,KATSINA,DANJA,TANDAMA,TATARIN MAKAMA TATARIN MAKAMA,24911875,20_08_02_013_crop,20_08_02_013_24911875.gif,367.0,123.0,123.0,52.0,66.0,0.0,1.0,,1.0,0.0,1.0,0
29/02/08/003,OSUN,ATAKUMOSA WEST,ISA OBI,RISAWE VILLAGE,24970576,29_02_08_003_crop,29_02_08_003_24970576.gif,628.0,236.0,236.0,119.0,108.0,6.0,0.0,236.0,,,,
14/06/03/003,ENUGU,EZEAGU,AGUOBU-OWA 1,OBODO AGUNOCHI,24872396,14_06_03_003_crop,14_06_03_003_24872396.gif,408.0,82.0,82.0,0.0,2.0,80.0,0.0,82.0,,,,
37/02/01/035,FCT,BWARI,BWARI CENTRAL,NEW MKT EXT. BY SCC ROAD,25015931,37_02_01_035_crop,37_02_01_035_25015931.gif,380.0,188.0,188.0,13.0,14.0,151.0,0.0,185.0,,,,
19/12/04/002,KANO,FAGGE,FAGGE D,GIDAN M/UNGUWA II,24905789,19_12_04_002_crop,19_12_04_002_24905789.gif,750.0,136.0,136.0,16.0,28.0,0.0,85.0,133.0,,,,
20/18/10/010,KATSINA,KAITA,MATSAI,GANGARA/KWARIN TIGA - FAGEN FARU,24917838,20_18_10_010_crop,20_18_10_010_24917838.gif,268.0,150.0,150.0,93.0,61.0,0.0,3.0,150.0,,,,
29/13/06/008,OSUN,IFE EAST,OKEREWE  III,"IFELODUN COMM. PRY. SCHOOL, ONDO ROAD",24969996,29_13_06_008_crop,29_13_06_008_24969996.gif,1416.0,385.0,385.0,180.0,155.0,42.0,0.0,381.0,,,,
